wall_time_s,cf_timestamp_ms,state_x_m,state_y_m,state_z_m,roll_deg,pitch_deg,yaw_deg,battery_v
0.0,652768,0.010733967646956444,0.18249548971652985,0.011693522334098816,,,,
0.0,652769,,,,0.1237167939543724,-0.5641478896141052,0.012894544750452042,
0.20432400703430176,652968,0.010547127574682236,0.1820775866508484,0.013995503075420856,,,,
0.20432400703430176,652969,,,,0.07200267910957336,-0.5589375495910645,0.017408117651939392,
0.30451226234436035,653071,,,,,,,3.737243413925171
0.39359283447265625,653168,0.010247058235108852,0.1826995611190796,0.013420608825981617,,,,
0.39359283447265625,653169,,,,0.0739007517695427,-0.504056990146637,0.01766846887767315,
0.5978715419769287,653368,0.010470453649759293,0.1825052946805954,0.012392716482281685,,,,
0.5978715419769287,653369,,,,0.08586687594652176,-0.5565857887268066,0.018658068031072617,
0.8025767803192139,653568,0.010394927114248276,0.18170472979545593,0.014253496192395687,,,,
0.8025767803192139,653569,,,,0.0958615094423294,-0.5394961833953857,0.015242365188896656,
0.8025767803192139,653571,,,,,,,3.7319648265838623
1.0076282024383545,653768,0.010603764094412327,0.18261508643627167,0.01381706167012453,,,,
1.0076282024383545,653769,,,,0.0971425473690033,-0.5437924265861511,0.012727434746921062,
1.196943998336792,653968,0.010860657319426537,0.18174386024475098,0.013189594261348248,,,,
1.196943998336792,653969,,,,0.0842822790145874,-0.5706494450569153,0.01220451295375824,
1.3069028854370117,654071,,,,,,,3.7319648265838623
1.4014790058135986,654168,0.011293021962046623,0.18257975578308105,0.013358978554606438,,,,
1.4014790058135986,654169,,,,0.18704243004322052,-0.5815616250038147,0.00946065690368414,
1.5901238918304443,654368,0.010225013829767704,0.1823255568742752,0.014551406726241112,,,,
1.6058337688446045,654369,,,,0.16555501520633698,-0.615064799785614,0.010106820613145828,
1.7944459915161133,654568,0.011286900378763676,0.18255984783172607,0.012737473472952843,,,,
1.7944459915161133,654569,,,,0.14091309905052185,-0.63017338514328,0.0023187315091490746,
1.8159284591674805,654571,,,,,,,3.7319648265838623
1.9987871646881104,654768,0.010883566923439503,0.1825764924287796,0.013234253972768784,,,,
1.9987871646881104,654769,,,,0.1579505056142807,-0.5417986512184143,0.005484729539602995,
2.1878840923309326,654968,0.011758318170905113,0.18283727765083313,0.014470336027443409,,,,
2.208122491836548,654969,,,,0.19305360317230225,-0.5705745220184326,-0.0037178576458245516,
2.297992467880249,655071,,,,,,,3.7319648265838623
2.392270088195801,655168,0.01131547149270773,0.18330442905426025,0.013639246113598347,,,,
2.4078524112701416,655169,,,,0.1326298713684082,-0.5948780179023743,0.00038124812999740243,
2.5962634086608887,655368,0.011543799191713333,0.1823694407939911,0.01470572967082262,,,,
2.5962634086608887,655369,,,,0.2181268334388733,-0.5515303015708923,0.0009601690690033138,
2.8001270294189453,655568,-6.692413444397971e-05,7.200696563813835e-05,0.015056687407195568,,,,
2.8001270294189453,655569,,,,0.003535056719556451,0.07333806157112122,-0.0015238032210618258,
2.8001270294189453,655571,,,,,,,3.7266862392425537
2.988863468170166,655768,-9.529161616228521e-05,-0.0006997822201810777,0.014433607459068298,,,,
3.004746913909912,655769,,,,0.15454168617725372,-0.31093260645866394,-0.003007646882906556,
3.19326114654541,655968,0.00037484330823644996,-0.0007244709995575249,0.013449173420667648,,,,
3.208728075027466,655969,,,,0.21149404346942902,-0.40786340832710266,-0.007992345839738846,
3.3028435707092285,656071,,,,,,,3.7266862392425537
3.3972599506378174,656168,0.001515278941951692,0.0017193076200783253,0.014577302150428295,,,,
3.3972599506378174,656169,,,,0.18720325827598572,-0.4665788412094116,-0.004913840908557177,
3.603267192840576,656368,0.0005425120471045375,3.5297012800583616e-05,0.012627223506569862,,,,
3.603267192840576,656369,,,,0.16737471520900726,-0.5153154134750366,-0.005539095960557461,
3.7908289432525635,656568,0.000610469956882298,-0.0006560945184901357,0.014526148326694965,,,,
3.806427478790283,656569,,,,0.18505461513996124,-0.5774892568588257,-0.0042601353488862514,
3.806427478790283,656571,,,,,,,3.7266862392425537
3.9948441982269287,656768,0.0005938968970440328,0.0009434024104848504,0.013474405743181705,,,,
3.9948441982269287,656769,,,,0.18139314651489258,-0.5507151484489441,-0.004843785893172026,
4.199054956436157,656968,-8.965868619270623e-05,-0.0006142809870652854,0.013901074416935444,,,,
4.199054956436157,656969,,,,0.15263454616069794,-0.5290082693099976,-0.0029318572487682104,
4.293712615966797,657071,,,,,,,3.7266862392425537
4.389018297195435,657168,0.001242847298271954,0.0007235233206301928,0.013873129151761532,,,,
4.404057502746582,657169,,,,0.12493834644556046,-0.5866772532463074,-0.0044561526738107204,
4.592381238937378,657368,0.00042340808431617916,-0.0005632971879094839,0.014928748831152916,,,,
4.608005523681641,657369,,,,0.1684223711490631,-0.5215946435928345,0.0009974741842597723,
4.796941757202148,657568,-0.00036041848943568766,-0.00014944167924113572,0.01285779383033514,,,,
4.796941757202148,657569,,,,0.17833219468593597,-0.5506137609481812,0.0023328731767833233,
4.796941757202148,657571,,,,,,,3.7266862392425537
5.001948595046997,657768,-6.494346598628908e-05,-0.0012942544417455792,0.014513717032968998,,,,
5.001948595046997,657769,,,,0.07659946382045746,-0.5681678056716919,-0.5932438969612122,
5.190747261047363,657968,-0.05844765156507492,-0.013987062498927116,0.000767566089052707,,,,
5.20637059211731,657969,,,,-0.5830158591270447,0.8020150661468506,-0.5104397535324097,
5.300952672958374,658071,,,,,,,3.6158359050750732
5.395501375198364,658168,-0.0881156250834465,-0.0025917161256074905,0.05296376347541809,,,,
5.395501375198364,658169,,,,-0.11680800467729568,-4.880058765411377,-0.014808164909482002,
5.599676132202148,658368,-0.04980555176734924,-0.005519377067685127,0.06730666756629944,,,,
5.599676132202148,658369,,,,0.3500967025756836,0.6283261179924011,0.6703976988792419,
5.788666725158691,658568,-0.026901574805378914,-0.013871189206838608,0.06681691110134125,,,,
5.805759906768799,658569,,,,-0.4461858570575714,3.0399534702301025,0.8479731678962708,
5.805759906768799,658571,,,,,,,3.6105573177337646
5.9930970668792725,658768,-0.04737177491188049,-0.01714426465332508,0.0747169703245163,,,,
5.9930970668792725,658769,,,,-0.5828151106834412,0.5462234020233154,0.8467035889625549,
6.197962522506714,658968,-0.07173104584217072,-0.014853854663670063,0.07732926309108734,,,,
6.197962522506714,658969,,,,-0.03721240907907486,-2.2134504318237305,0.8786700963973999,
6.2922139167785645,659071,,,,,,,3.594721555709839
6.402126312255859,659168,-0.07416972517967224,-0.014792070724070072,0.06826452165842056,,,,
6.402126312255859,659169,,,,0.2755677103996277,-1.4964784383773804,1.0347394943237305,
6.591081142425537,659368,-0.06371244788169861,-0.018918082118034363,0.09444846212863922,,,,
6.60677433013916,659369,,,,0.026811691001057625,0.4693801701068878,1.143392562866211,
6.795422554016113,659568,-0.059179142117500305,-0.02370312064886093,0.09571578353643417,,,,
6.795422554016113,659569,,,,-0.27025046944618225,0.3094964325428009,0.9958658814430237,
6.795422554016113,659571,,,,,,,3.6000001430511475
7.002052068710327,659768,-0.06094249337911606,-0.027133062481880188,0.08550714701414108,,,,
7.002052068710327,659769,,,,-0.41826966404914856,-0.22609242796897888,0.7770869731903076,
7.189448595046997,659968,-0.06562246382236481,-0.02205060049891472,0.08422747999429703,,,,
7.205088376998901,659969,,,,-0.08541173487901688,-0.19974106550216675,0.5772055983543396,
7.300352334976196,660071,,,,,,,3.6000001430511475
7.39936375617981,660168,-0.06739955395460129,-0.019021695479750633,0.08806417882442474,,,,
7.39936375617981,660169,,,,0.5188387632369995,-0.5324559211730957,0.3921877145767212,
7.5995588302612305,660368,-0.06577187031507492,-0.020646948367357254,0.09155318886041641,,,,
7.5995588302612305,660369,,,,0.026223789900541306,-2.168168067932129,0.163045734167099,
7.788622140884399,660568,-0.049661532044410706,-0.022738119587302208,0.09469141066074371,,,,
7.8042848110198975,660569,,,,-0.2319609522819519,-0.947446346282959,-0.36683034896850586,
7.8042848110198975,660571,,,,,,,3.594721555709839
7.99260687828064,660768,-0.02894212305545807,-0.021755293011665344,0.09618382155895233,,,,
7.99260687828064,660769,,,,0.10249685496091843,-0.2229570895433426,-0.8833580017089844,
8.1971914768219,660968,-0.008535881526768208,-0.022465001791715622,0.09476657956838608,,,,
8.1971914768219,660969,,,,0.010480444878339767,0.21870993077754974,-1.186148762702942,
8.291408777236938,661071,,,,,,,3.5894429683685303
8.401395559310913,661168,0.008156836964190006,-0.02244628593325615,0.08732473105192184,,,,
8.401395559310913,661169,,,,0.11123447120189667,-0.3931206166744232,-1.3730496168136597,
8.589887857437134,661368,0.02398163080215454,-0.024319177493453026,0.09674294292926788,,,,
8.605514526367188,661369,,,,-0.3186098039150238,1.7690584659576416,-1.3973994255065918,
8.79440712928772,661568,0.02270880900323391,-0.025151750072836876,0.09897580742835999,,,,
8.79440712928772,661569,,,,-0.1513574719429016,0.4067935645580292,-1.1521621942520142,
8.79440712928772,661571,,,,,,,3.5894429683685303
8.999018907546997,661768,0.019339682534337044,-0.023430248722434044,0.10141409933567047,,,,
8.999018907546997,661769,,,,-0.00945026334375143,-0.7159594893455505,-1.0303064584732056,
9.20328664779663,661968,0.023507624864578247,-0.022202683612704277,0.09971287846565247,,,,
9.20328664779663,661969,,,,0.32086867094039917,-0.15954120457172394,-0.9402418732643127,
9.299053430557251,662071,,,,,,,3.5841643810272217
9.394382953643799,662168,0.028558263555169106,-0.02439826726913452,0.09786608070135117,,,,
9.394382953643799,662169,,,,-0.13424593210220337,0.4939221143722534,-0.6295040845870972,
9.597224950790405,662368,0.031759828329086304,-0.02572161890566349,0.10118789970874786,,,,
9.597224950790405,662369,,,,0.05469668656587601,-0.6333720684051514,2.1102566719055176,
9.801842451095581,662568,0.03487170487642288,-0.027643725275993347,0.10783126205205917,,,,
9.801842451095581,662569,,,,-0.27169662714004517,-0.6824160218238831,9.925015449523926,
9.801842451095581,662571,,,,,,,3.578885793685913
9.99017858505249,662768,0.04701681062579155,-0.021783119067549706,0.10525688529014587,,,,
9.99017858505249,662769,,,,-0.16596004366874695,0.12043982744216919,21.004039764404297,
10.194415807723999,662968,0.054133374243974686,-0.0201492290943861,0.10718656331300735,,,,
10.194415807723999,662969,,,,-0.03943246230483055,0.1456592082977295,33.34834289550781,
10.304053783416748,663071,,,,,,,3.578885793685913
10.397906303405762,663168,0.05107666179537773,-0.025280512869358063,0.11547806859016418,,,,
10.397906303405762,663169,,,,-0.3911220133304596,-0.865817129611969,45.756717681884766,
10.586888074874878,663368,0.047882016748189926,-0.020094046369194984,0.11657550930976868,,,,
10.602539300918579,663369,,,,0.2812859117984772,-1.3585402965545654,57.775455474853516,
10.789702653884888,663568,0.055184680968523026,-0.005759619642049074,0.11944602429866791,,,,
10.789702653884888,663569,,,,0.11825118213891983,0.03356150910258293,69.80361938476562,
10.805327892303467,663571,,,,,,,3.578885793685913
10.993812561035156,663768,0.06289172917604446,0.006263422314077616,0.11965827643871307,,,,
10.993812561035156,663769,,,,-0.13762837648391724,0.10064667463302612,82.24455261230469,
11.19940972328186,663968,0.0716710090637207,0.013412056490778923,0.10998065769672394,,,,
11.19940972328186,663969,,,,-0.4720717966556549,0.865175724029541,91.14502716064453,
11.292324781417847,664071,,,,,,,3.5736072063446045
11.387540817260742,664168,0.07734851539134979,0.010676256380975246,0.10100213438272476,,,,
11.403191566467285,664169,,,,-0.43230894207954407,0.2564082145690918,93.80819702148438,
11.591895580291748,664368,0.08339641243219376,0.005467827431857586,0.10428433865308762,,,,
11.591895580291748,664369,,,,-0.32332080602645874,-0.2574407160282135,93.64842987060547,
11.797293663024902,664568,0.08900164812803268,0.0013429083628579974,0.10773535072803497,,,,
11.797293663024902,664569,,,,-0.3618324100971222,-0.5531172156333923,93.27460479736328,
11.797293663024902,664571,,,,,,,3.5841643810272217
12.001411199569702,664768,0.0931691825389862,0.0006574583239853382,0.09885305911302567,,,,
12.001411199569702,664769,,,,-0.33539530634880066,-0.23379167914390564,92.89972686767578,
12.18979263305664,664968,0.0956103652715683,0.0017103719292208552,0.10567296296358109,,,,
12.18979263305664,664969,,,,-0.3153906762599945,-1.060988187789917,92.2797622680664,
12.299618482589722,665071,,,,,,,3.578885793685913
12.393857717514038,665168,0.09639886766672134,0.00830155424773693,0.1069226861000061,,,,
12.393857717514038,665169,,,,0.14737050235271454,-0.7945445775985718,92.02709197998047,
12.597771167755127,665368,0.09888457506895065,0.020364610478281975,0.1125900000333786,,,,
12.597771167755127,665369,,,,-0.04854927211999893,-0.004095166455954313,92.0859146118164,
12.785961627960205,665568,0.1027950793504715,0.02978450432419777,0.10994500666856766,,,,
12.801580429077148,665569,,,,-0.35249292850494385,0.029914218932390213,92.21824645996094,
12.801580429077148,665571,,,,,,,3.578885793685913
12.989843130111694,665768,0.10551705956459045,0.0387602373957634,0.10871037095785141,,,,
13.005486249923706,665769,,,,-0.4495193660259247,-0.05683169886469841,92.30193328857422,
13.194758653640747,665968,0.1045597568154335,0.04999730736017227,0.108340784907341,,,,
13.194758653640747,665969,,,,-0.3621131479740143,0.14262624084949493,92.49122619628906,
13.28892707824707,666071,,,,,,,3.5736072063446045
13.39876651763916,666168,0.10198651999235153,0.057318396866321564,0.10402218997478485,,,,
13.39876651763916,666169,,,,0.081809401512146,0.1140589639544487,92.66504669189453,
13.587517261505127,666368,0.1003970131278038,0.06350719928741455,0.10929806530475616,,,,
13.603206872940063,666369,,,,-0.004821561276912689,-0.17275390028953552,92.78519439697266,
13.792153358459473,666568,0.09887607395648956,0.0711822360754013,0.10832278430461884,,,,
13.792153358459473,666569,,,,0.1798447221517563,-0.41192948818206787,92.77163696289062,
13.792153358459473,666571,,,,,,,3.5736072063446045
13.996804237365723,666768,0.09896493703126907,0.08107805997133255,0.1099628359079361,,,,
13.996804237365723,666769,,,,-0.0008792271255515516,-0.2603701651096344,92.59581756591797,
14.201790809631348,666968,0.099488265812397,0.0911695584654808,0.1105603575706482,,,,
14.201790809631348,666969,,,,0.12378282845020294,-0.22421690821647644,92.1882553100586,
14.295765399932861,667071,,,,,,,3.568328619003296
14.38979697227478,667168,0.10008934140205383,0.10294574499130249,0.10977591574192047,,,,
14.405419826507568,667169,,,,-0.2655397057533264,0.09995003789663315,91.89895629882812,
14.594638347625732,667368,0.09789059311151505,0.11326884478330612,0.10986489057540894,,,,
14.594638347625732,667369,,,,-0.22515490651130676,0.027162035927176476,91.79927062988281,
14.805199384689331,667568,0.09621533751487732,0.12208957225084305,0.09659989923238754,,,,
14.80977463722229,667569,,,,0.1348225623369217,-0.03732943534851074,91.83600616455078,
14.814071893692017,667571,,,,,,,3.568328619003296
14.989266157150269,667768,0.09633028507232666,0.1318730264902115,0.10947716236114502,,,,
14.989266157150269,667769,,,,0.21520748734474182,-0.19602566957473755,91.9574203491211,
15.193951606750488,667968,0.10055434703826904,0.1404009908437729,0.10035931318998337,,,,
15.193951606750488,667969,,,,-0.2508832812309265,1.0001839399337769,91.8826904296875,
15.30384612083435,668071,,,,,,,3.5577712059020996
15.397960186004639,668168,0.10272383689880371,0.14435768127441406,0.10314872860908508,,,,
15.397960186004639,668169,,,,-0.1963997781276703,0.6426315307617188,91.54740142822266,
15.588049173355103,668368,0.1042112186551094,0.14514797925949097,0.11266276240348816,,,,
15.588049173355103,668369,,,,-0.5009115934371948,-0.3491382598876953,90.6807861328125,
15.792925834655762,668568,0.10258961468935013,0.14923997223377228,0.10540346056222916,,,,
15.792925834655762,668569,,,,-0.18296875059604645,0.18553993105888367,90.76244354248047,
15.792925834655762,668571,,,,,,,3.568328619003296
15.99715518951416,668768,0.09982264041900635,0.15536481142044067,0.10008905082941055,,,,
15.99715518951416,668769,,,,0.4869194030761719,-0.011429058387875557,91.05072784423828,
16.201082468032837,668968,0.1008407399058342,0.161897212266922,0.10599340498447418,,,,
16.201082468032837,668969,,,,-0.08149877190589905,-1.6035782098770142,85.83906555175781,
16.295392751693726,669071,,,,,,,3.5630500316619873
16.389764308929443,669168,0.10232473909854889,0.17807434499263763,0.11183180660009384,,,,
16.389764308929443,669169,,,,-0.2202349752187729,-0.9449125528335571,70.36219024658203,
16.593881368637085,669368,0.10674218088388443,0.1994010955095291,0.11125089973211288,,,,
16.593881368637085,669369,,,,0.6416622996330261,-0.04175838083028793,49.40877914428711,
16.798682928085327,669568,0.11852919310331345,0.21797999739646912,0.11858328431844711,,,,
16.798682928085327,669569,,,,0.6893858909606934,0.035309821367263794,27.058032989501953,
16.798682928085327,669571,,,,,,,3.5577712059020996
16.987839460372925,669768,0.13107946515083313,0.22203700244426727,0.11657124757766724,,,,
16.987839460372925,669769,,,,0.712094783782959,1.4767556190490723,10.30569839477539,
17.201070547103882,669968,0.13550801575183868,0.21550962328910828,0.11145144701004028,,,,
17.203649282455444,669969,,,,0.8297143578529358,0.9398700594902039,2.405822992324829,
17.302345514297485,670071,,,,,,,3.5630500316619873
17.396862745285034,670168,0.13016554713249207,0.20029592514038086,0.10107839852571487,,,,
17.396862745285034,670169,,,,-0.48582592606544495,-0.002558283042162657,-0.36602750420570374,
17.585429430007935,670368,0.12360892444849014,0.18771837651729584,0.09877853840589523,,,,
17.600990533828735,670369,,,,-1.0780444145202637,-0.1896817684173584,-0.9499187469482422,
17.789817333221436,670568,0.11749296635389328,0.18283244967460632,0.09364864975214005,,,,
17.789817333221436,670569,,,,-0.587207555770874,-0.6321138143539429,-1.0009158849716187,
17.789817333221436,670571,,,,,,,3.568328619003296
17.99361228942871,670768,0.1193942204117775,0.18138150870800018,0.09403245896100998,,,,
17.99361228942871,670769,,,,-0.5333499312400818,-1.944895625114441,-1.2765203714370728,
18.197441339492798,670968,0.13606394827365875,0.18170066177845,0.10176582634449005,,,,
18.197441339492798,670969,,,,-0.04526648670434952,-1.2336928844451904,-1.8547323942184448,
18.292268991470337,671071,,,,,,,3.5630500316619873
18.40194606781006,671168,0.1592748910188675,0.18148252367973328,0.09430010616779327,,,,
18.40194606781006,671169,,,,-0.1979718804359436,0.2967730760574341,-2.8512165546417236,
18.590693950653076,671368,0.1801024079322815,0.18263128399848938,0.09788163006305695,,,,
18.590693950653076,671369,,,,0.14150729775428772,0.7676844000816345,-3.414994955062866,
18.795057773590088,671568,0.19324293732643127,0.1832076758146286,0.09814232587814331,,,,
18.795057773590088,671569,,,,0.14851541817188263,0.060713909566402435,-3.4029619693756104,
18.795057773590088,671571,,,,,,,3.5630500316619873
18.998905181884766,671768,0.20580187439918518,0.18242669105529785,0.09545940160751343,,,,
18.998905181884766,671769,,,,-0.35149532556533813,-0.6580183506011963,-2.820032835006714,
19.18989109992981,671968,0.22335778176784515,0.1837850660085678,0.09982847422361374,,,,
19.20441460609436,671969,,,,0.10938787460327148,-0.6123873591423035,-1.2196589708328247,
19.298664808273315,672071,,,,,,,3.5630500316619873
19.39311385154724,672168,0.24579031765460968,0.18322983384132385,0.10008802264928818,,,,
19.39311385154724,672169,,,,0.22270657122135162,-0.02703041583299637,-0.5381731986999512,
19.5971577167511,672368,0.268667995929718,0.1816544532775879,0.10187799483537674,,,,
